SITE_ID,DATE,SP_CODE,VALUE
GOLB,2005,CAL,0
GOLB,2005,CC,6.3374999999999995
GOLB,2005,CF,0
GOLB,2005,CG,0
GOLB,2005,CO,1.33125
GOLB,2005,COF,0
GOLB,2005,CP,0
GOLB,2005,CRYP,0
GOLB,2005,CYOS,0.21175
GOLB,2005,CZ,0
GOLB,2005,DL,125.60625
GOLB,2005,DP,0
GOLB,2005,DU,0
GOLB,2005,EA,0
GOLB,2005,EC,0
GOLB,2005,EGME,14.39325
GOLB,2005,ER,0
GOLB,2005,FASP,0
GOLB,2005,FB,0
GOLB,2005,FG,0
GOLB,2005,FR,0
GOLB,2005,FTHR,0
GOLB,2005,GR,0
GOLB,2005,GS,0
GOLB,2005,GYSP,0
GOLB,2005,HAGL,0
GOLB,2005,IR,0
GOLB,2005,LAFA,0.235375
GOLB,2005,LI,0
GOLB,2005,LS,12.25
GOLB,2005,LX,0
GOLB,2005,NANDERSON,3.0625
GOLB,2005,NEO,0
GOLB,2005,PHSE,0
GOLB,2005,PL,0
GOLB,2005,POLA,0
GOLB,2005,PRSP,0
GOLB,2005,PTCA,0.17
GOLB,2005,R,4.574999999999999
GOLB,2005,RAT,0.41875
GOLB,2005,SAFU,0
GOLB,2005,SAHO,0
GOLB,2005,SAMU,0
GOLB,2005,SCCA,0
GOLB,2005,STIN,0
GOLB,2005,TALE,0
GOLB,2005,UV,0
IVEE,2005,AMZO,0
IVEE,2005,AU,0
IVEE,2005,BF,0
IVEE,2005,BO,0
IVEE,2005,BR,0.775
IVEE,2005,BRA,0.7625
IVEE,2005,CAL,0
IVEE,2005,CC,2.1125
IVEE,2005,CF,0.4375
IVEE,2005,CG,0
IVEE,2005,CO,0
IVEE,2005,COF,0
IVEE,2005,CP,0
IVEE,2005,CRYP,0
IVEE,2005,CYOS,0.4235
IVEE,2005,CZ,0
IVEE,2005,DL,0
IVEE,2005,DP,0
IVEE,2005,DU,0
IVEE,2005,EA,0
IVEE,2005,EC,0
IVEE,2005,EGME,0
IVEE,2005,ER,0
IVEE,2005,FASP,0
IVEE,2005,FB,0
IVEE,2005,FG,0
IVEE,2005,FR,0
IVEE,2005,FTHR,0
IVEE,2005,GR,0
IVEE,2005,GS,1.40625
IVEE,2005,GYSP,0
IVEE,2005,HAGL,0
IVEE,2005,IR,0
IVEE,2005,LAFA,0
IVEE,2005,LI,0
